UniqueID,loan_default
655269,0.3765588410273958
723482,0.828886402888551
758529,0.029981058158651423
763449,0.06208299453578756
708663,0.05017685711410273
725530,0.23152330918994662
708592,0.11788299015390426
714975,0.04034014858217329
712795,0.1011852907070971
708656,0.05824628621072592
712520,0.003983409772852952
753695,0.012723244495245508
708646,0.09102705321291221
730225,0.022808029510006583
714877,0.06347104127567647
769166,0.1477687095048918
710254,0.11435014093022547
708812,0.05780711469232277
726172,0.08340471080723322
716959,0.028425216414043594
725935,0.05780711469232277
736039,0.2661460165618103
748400,0.24515983934310556
753652,0.03524937731569654
695108,0.04125951194980596
695320,0.01595684833865255
662145,0.06879361276397102
688068,0.008292226885237912
662099,0.0417603278712608
723985,0.011944714772437137
757491,0.06622809107024294
688610,0.01054214683649405
733285,0.02134425045492268
722392,0.058631489349829265
689941,0.02015465277890525
662086,0.03118467834062455
662336,0.022672628943207734
662373,0.0710703555008022
662111,0.036110061265223654
711459,0.008246947151426263
662098,0.015568267284942946
729627,0.014122443886868395
729023,0.003097318618314452
698148,0.05167847248711803
662059,0.0043006301167775604
662318,0.02101125411042839
662400,0.48838827955695574
745881,0.016672025238287834
707400,0.003696993858444332
665203,0.07668511701985282
662265,0.6840709992235959
724712,0.01862052592127173
662430,0.10871676312315477
662431,0.13899985495231343
718315,0.07129557436127988
733477,0.2179678553978747
727178,0.01555606729642164
709205,0.002852909189324993
760975,0.9514521297037449
728884,0.0037098753009902397
697644,0.03985559285838135
766710,0.01994180347030503
743227,0.016409054075818833
728888,0.025422455200628344
760702,0.16782963594007141
677241,0.904140323702503
728922,0.02050390892584015
728655,0.3086419895955719
751372,0.8284222687992785
741935,0.37199953357943777
728307,0.028373919722851384
717735,0.17565805512078447
702566,0.07964876604986174
757194,0.0009945726326516869
727264,0.10382171330350087
767201,0.025217049895122044
756322,0.051449748452433
728833,0.20903393223207495
710833,0.9764738765178286
742470,0.03734904014602781
697634,0.07195582660379597
702435,0.7390502409844373
761300,0.18585790263717733
734035,0.6171839476884335
728916,0.9999382266776778
728234,0.7858270158054503
747459,0.6976022781127129
742464,0.04596084290439684
728178,0.24711366994830186
756405,0.12797565982642153
729226,0.18651832013186473
729812,0.3546904339525397
761338,0.02770209365785083
710494,0.8407894173560629
764460,0.037337694910774155
710622,0.023325796609062224
756779,0.03747959835700422
712028,0.016132271603187004
756503,0.007962556975998703
767068,0.013344060966372775
756908,0.06674336500239104
756887,0.06739375599833416
766830,0.021309241563353457
750180,0.027428440656379165
654130,0.6408028770813827
718310,0.011943315219833474
710116,0.08677222395886218
718090,0.033062968312539125
717738,0.10208280137842811
717763,0.12070391310185087
718122,0.048739527739304234
756482,0.038592666361620606
654116,0.7906897855099259
756860,0.036810670617749106
718369,0.020314190740788364
756598,0.03801031069771774
717871,0.04120668689490114
768065,0.017162984190631312
718014,0.027920487442724178
754576,0.01949310511149973
738611,0.03747959835700422
757087,0.03252798266452823
766961,0.11166006320598636
717826,0.015114058887534778
717843,0.03805809028557977
